PROD_ID,CUST_ID,TIME_ID,CHANNEL_ID,PROMO_ID,QUANTITY_SOLD,AMOUNT_SOLD
32,1260,1/17/2019,3,999,1,73.69
32,1578,1/17/2019,3,999,1,73.69
32,1725,1/17/2019,3,999,1,73.69
32,2013,1/17/2019,3,999,1,73.69
32,2104,1/17/2019,3,999,1,73.69
32,2782,1/17/2019,3,999,1,73.69
32,3028,1/17/2019,3,999,1,73.69
32,3103,1/17/2019,3,999,1,73.69
32,4045,1/17/2019,3,999,1,73.69
32,4414,1/17/2019,3,999,1,73.69
32,4628,1/17/2019,3,999,1,73.69
32,5720,1/17/2019,3,999,1,73.69
32,5727,1/17/2019,3,999,1,73.69
32,6968,1/17/2019,3,999,1,73.69
32,6999,1/17/2019,3,999,1,73.69
32,7156,1/17/2019,3,999,1,73.69
32,7571,1/17/2019,3,999,1,73.69
32,8348,1/17/2019,3,999,1,73.69
32,8563,1/17/2019,3,999,1,73.69
32,9410,1/17/2019,3,999,1,73.69
32,11408,1/17/2019,3,999,1,73.69
32,11443,1/17/2019,3,999,1,73.69
32,11663,1/17/2019,3,999,1,73.69
32,29220,1/17/2019,3,999,1,73.69
32,33726,1/17/2019,3,999,1,73.69
32,33738,1/17/2019,3,999,1,73.69
32,2,1/30/2019,3,999,1,73.43
32,145,1/30/2019,3,999,1,73.43
32,254,1/30/2019,3,999,1,73.43
32,429,1/30/2019,3,999,1,73.43
32,819,1/30/2019,3,999,1,73.43
32,1297,1/30/2019,3,999,1,73.43
32,1441,1/30/2019,3,999,1,73.43
32,1553,1/30/2019,3,999,1,73.43
32,1663,1/30/2019,3,999,1,73.43
32,1849,1/30/2019,3,999,1,73.43
32,1949,1/30/2019,3,999,1,73.43
32,2004,1/30/2019,3,999,1,73.43
32,2084,1/30/2019,3,999,1,73.43
32,2262,1/30/2019,3,999,1,73.43
32,2310,1/30/2019,3,999,1,73.43
32,2383,1/30/2019,3,999,1,73.43
32,2797,1/30/2019,3,999,1,73.43
32,2819,1/30/2019,3,999,1,73.43
32,2914,1/30/2019,3,999,1,73.43
32,2994,1/30/2019,3,999,1,73.43
32,3215,1/30/2019,3,999,1,73.43
32,3581,1/30/2019,3,999,1,73.43
32,3960,1/30/2019,3,999,1,73.43
32,4465,1/30/2019,3,999,1,73.43
32,4759,1/30/2019,3,999,1,73.43
32,4942,1/30/2019,3,999,1,73.43
32,5085,1/30/2019,3,999,1,73.43
32,5681,1/30/2019,3,999,1,73.43
32,6279,1/30/2019,3,999,1,73.43
32,6417,1/30/2019,3,999,1,73.43
32,6683,1/30/2019,3,999,1,73.43
32,6913,1/30/2019,3,999,1,73.43
32,7086,1/30/2019,3,999,1,73.43
32,7469,1/30/2019,3,999,1,73.43
32,7873,1/30/2019,3,999,1,73.43
32,7902,1/30/2019,3,999,1,73.43
32,8236,1/30/2019,3,999,1,73.43
32,8686,1/30/2019,3,999,1,73.43
32,8888,1/30/2019,3,999,1,73.43
32,8935,1/30/2019,3,999,1,73.43
32,9039,1/30/2019,3,999,1,73.43
32,9234,1/30/2019,3,999,1,73.43
32,10104,1/30/2019,3,999,1,73.43
32,10268,1/30/2019,3,999,1,73.43
32,11052,1/30/2019,3,999,1,73.43
32,11131,1/30/2019,3,999,1,73.43
32,11453,1/30/2019,3,999,1,73.43
32,12783,1/30/2019,3,999,1,73.43
32,26631,1/30/2019,3,999,1,73.43
32,523,2/7/2019,3,999,1,74.46
32,904,2/7/2019,3,999,1,74.46
32,987,2/7/2019,3,999,1,74.46
32,1297,2/7/2019,3,999,1,74.46
32,1438,2/7/2019,3,999,1,74.46
32,1762,2/7/2019,3,999,1,74.46
32,1786,2/7/2019,3,999,1,74.46
32,1846,2/7/2019,3,999,1,74.46
32,2077,2/7/2019,3,999,1,74.46
32,2302,2/7/2019,3,999,1,74.46
32,2530,2/7/2019,3,999,1,74.46
32,3549,2/7/2019,3,999,1,74.46
32,3581,2/7/2019,3,999,1,74.46
32,4091,2/7/2019,3,999,1,74.46
32,4144,2/7/2019,3,999,1,74.46
32,5590,2/7/2019,3,999,1,74.46
32,5826,2/7/2019,3,999,1,74.46
32,6683,2/7/2019,3,999,1,74.46
32,6957,2/7/2019,3,999,1,74.46
32,7082,2/7/2019,3,999,1,74.46
32,7996,2/7/2019,3,999,1,74.46
32,8198,2/7/2019,3,999,1,74.46
32,8888,2/7/2019,3,999,1,74.46
32,9035,2/7/2019,3,999,1,74.46
32,9038,2/7/2019,3,999,1,74.46
32,14120,2/7/2019,3,999,1,74.46
32,26630,2/7/2019,3,999,1,74.46
32,31292,2/7/2019,3,999,1,74.46
32,177,2/10/2019,3,999,1,74.46
32,343,2/10/2019,3,999,1,74.46
32,432,2/10/2019,3,999,1,74.46
32,966,2/10/2019,3,999,1,74.46
32,2113,2/10/2019,3,999,1,74.46
32,2530,2/10/2019,3,999,1,74.46
32,3454,2/10/2019,3,999,1,74.46
32,3548,2/10/2019,3,999,1,74.46
32,3706,2/10/2019,3,999,1,74.46
32,4080,2/10/2019,3,999,1,74.46
32,5475,2/10/2019,3,999,1,74.46
32,5590,2/10/2019,3,999,1,74.46
32,6569,2/10/2019,3,999,1,74.46
32,6955,2/10/2019,3,999,1,74.46
32,7078,2/10/2019,3,999,1,74.46
32,7871,2/10/2019,3,999,1,74.46
32,7995,2/10/2019,3,999,1,74.46
32,8351,2/10/2019,3,999,1,74.46
32,8888,2/10/2019,3,999,1,74.46
32,10561,2/10/2019,3,999,1,74.46
32,15217,2/10/2019,3,999,1,74.46
32,17081,2/10/2019,3,999,1,74.46
32,26626,2/10/2019,3,999,1,74.46
32,188,2/17/2019,3,999,1,73.43
32,361,2/17/2019,3,999,1,73.43
32,531,2/17/2019,3,999,1,73.43
32,659,2/17/2019,3,999,1,73.43
32,848,2/17/2019,3,999,1,73.43
32,949,2/17/2019,3,999,1,73.43
32,1242,2/17/2019,3,999,1,73.43
32,1261,2/17/2019,3,999,1,73.43
32,1386,2/17/2019,3,999,1,73.43
32,1423,2/17/2019,3,999,1,73.43
32,1485,2/17/2019,3,999,1,73.43
32,1580,2/17/2019,3,999,1,73.43
32,1943,2/17/2019,3,999,1,73.43
32,2021,2/17/2019,3,999,1,73.43
32,2653,2/17/2019,3,999,1,73.43
32,3012,2/17/2019,3,999,1,73.43
32,3014,2/17/2019,3,999,1,73.43
32,3053,2/17/2019,3,999,1,73.43
32,3103,2/17/2019,3,999,1,73.43
32,3526,2/17/2019,3,999,1,73.43
32,3783,2/17/2019,3,999,1,73.43
32,3947,2/17/2019,3,999,1,73.43
32,4523,2/17/2019,3,999,1,73.43
32,5233,2/17/2019,3,999,1,73.43
32,5325,2/17/2019,3,999,1,73.43
32,5517,2/17/2019,3,999,1,73.43
32,5532,2/17/2019,3,999,1,73.43
32,5813,2/17/2019,3,999,1,73.43
32,5847,2/17/2019,3,999,1,73.43
32,6342,2/17/2019,3,999,1,73.43
32,6543,2/17/2019,3,999,1,73.43
32,7076,2/17/2019,3,999,1,73.43
32,7421,2/17/2019,3,999,1,73.43
32,8084,2/17/2019,3,999,1,73.43
32,8747,2/17/2019,3,999,1,73.43
32,8789,2/17/2019,3,999,1,73.43
32,8836,2/17/2019,3,999,1,73.43
32,8888,2/17/2019,3,999,1,73.43
32,9052,2/17/2019,3,999,1,73.43
32,9680,2/17/2019,3,999,1,73.43
32,10104,2/17/2019,3,999,1,73.43
32,10502,2/17/2019,3,999,1,73.43
32,11497,2/17/2019,3,999,1,73.43
32,12831,2/17/2019,3,999,1,73.43
32,14053,2/17/2019,3,999,1,73.43
32,14457,2/17/2019,3,999,1,73.43
32,17011,2/17/2019,3,999,1,73.43
32,17566,2/17/2019,3,999,1,73.43
32,17633,2/17/2019,3,999,1,73.43
32,1368,2/23/2019,2,999,1,73.43
32,2357,2/23/2019,2,999,1,73.43
32,4646,2/23/2019,2,999,1,73.43
32,6097,2/23/2019,2,999,1,73.43
32,25121,2/23/2019,2,999,1,73.43
32,31957,2/23/2019,2,999,1,73.43
32,122,2/25/2019,3,999,1,73.43
32,220,2/25/2019,3,999,1,73.43
32,235,2/25/2019,3,999,1,73.43
32,254,2/25/2019,3,999,1,73.43
32,307,2/25/2019,3,999,1,73.43
32,383,2/25/2019,3,999,1,73.43
32,411,2/25/2019,3,999,1,73.43
32,657,2/25/2019,3,999,1,73.43
32,845,2/25/2019,3,999,1,73.43
32,953,2/25/2019,3,999,1,73.43
32,1154,2/25/2019,3,999,1,73.43
32,1255,2/25/2019,3,999,1,73.43
32,1567,2/25/2019,3,999,1,73.43
32,1645,2/25/2019,3,999,1,73.43
32,1837,2/25/2019,3,999,1,73.43
32,2084,2/25/2019,3,999,1,73.43
32,2211,2/25/2019,3,999,1,73.43
32,2600,2/25/2019,3,999,1,73.43
32,2760,2/25/2019,3,999,1,73.43
32,2855,2/25/2019,3,999,1,73.43
32,3392,2/25/2019,3,999,1,73.43
32,3539,2/25/2019,3,999,1,73.43
32,3720,2/25/2019,3,999,1,73.43
32,3913,2/25/2019,3,999,1,73.43
32,4038,2/25/2019,3,999,1,73.43
32,4621,2/25/2019,3,999,1,73.43
32,4881,2/25/2019,3,999,1,73.43
32,4973,2/25/2019,3,999,1,73.43
32,5629,2/25/2019,3,999,1,73.43
32,5696,2/25/2019,3,999,1,73.43
32,5723,2/25/2019,3,999,1,73.43
32,6464,2/25/2019,3,999,1,73.43
32,6612,2/25/2019,3,999,1,73.43
32,8324,2/25/2019,3,999,1,73.43
32,8722,2/25/2019,3,999,1,73.43
32,8888,2/25/2019,3,999,1,73.43
32,9366,2/25/2019,3,999,1,73.43
32,9862,2/25/2019,3,999,1,73.43
32,10941,2/25/2019,3,999,1,73.43
32,11316,2/25/2019,3,999,1,73.43
32,11403,2/25/2019,3,999,1,73.43
32,11457,2/25/2019,3,999,1,73.43
32,11549,2/25/2019,3,999,1,73.43
32,12119,2/25/2019,3,999,1,73.43
32,12539,2/25/2019,3,999,1,73.43
32,25244,2/25/2019,3,999,1,73.43
32,33717,2/25/2019,3,999,1,73.43
32,42420,2/25/2019,3,999,1,73.43
32,2328,2/26/2019,3,999,1,73.72
32,461,3/7/2019,3,999,1,73.43
32,800,3/7/2019,3,999,1,73.43
32,1637,3/7/2019,3,999,1,73.43
32,1689,3/7/2019,3,999,1,73.43
32,1948,3/7/2019,3,999,1,73.43
32,2370,3/7/2019,3,999,1,73.43
32,2865,3/7/2019,3,999,1,73.43
32,2993,3/7/2019,3,999,1,73.43
32,3214,3/7/2019,3,999,1,73.43
32,4191,3/7/2019,3,999,1,73.43
32,4397,3/7/2019,3,999,1,73.43
32,4664,3/7/2019,3,999,1,73.43
32,6859,3/7/2019,3,999,1,73.43
32,7872,3/7/2019,3,999,1,73.43
32,8192,3/7/2019,3,999,1,73.43
32,8685,3/7/2019,3,999,1,73.43
32,9316,3/7/2019,3,999,1,73.43
32,9573,3/7/2019,3,999,1,73.43
32,15826,3/7/2019,3,999,1,73.43
32,26630,3/7/2019,3,999,1,73.43
32,922,3/10/2019,3,999,1,73.43
32,987,3/10/2019,3,999,1,73.43
32,1481,3/10/2019,3,999,1,73.43
32,1660,3/10/2019,3,999,1,73.43
32,1762,3/10/2019,3,999,1,73.43
32,1844,3/10/2019,3,999,1,73.43
32,2033,3/10/2019,3,999,1,73.43
32,2380,3/10/2019,3,999,1,73.43
32,2423,3/10/2019,3,999,1,73.43
32,2683,3/10/2019,3,999,1,73.43
32,2869,3/10/2019,3,999,1,73.43
32,3559,3/10/2019,3,999,1,73.43
32,5203,3/10/2019,3,999,1,73.43
32,5503,3/10/2019,3,999,1,73.43
32,6277,3/10/2019,3,999,1,73.43
32,6417,3/10/2019,3,999,1,73.43
32,8540,3/10/2019,3,999,1,73.43
32,9035,3/10/2019,3,999,1,73.43
32,10099,3/10/2019,3,999,1,73.43
32,12099,3/10/2019,3,999,1,73.43
32,30604,3/10/2019,3,999,1,73.43
32,35834,3/10/2019,3,999,1,73.43
32,689,3/13/2019,3,999,1,73.43
32,797,3/13/2019,3,999,1,73.43
32,922,3/13/2019,3,999,1,73.43
32,966,3/13/2019,3,999,1,73.43
32,977,3/13/2019,3,999,1,73.43
32,1342,3/13/2019,3,999,1,73.43
32,1481,3/13/2019,3,999,1,73.43
32,1731,3/13/2019,3,999,1,73.43
32,1843,3/13/2019,3,999,1,73.43
32,1946,3/13/2019,3,999,1,73.43
32,2125,3/13/2019,3,999,1,73.43
32,2273,3/13/2019,3,999,1,73.43
32,2839,3/13/2019,3,999,1,73.43
32,3547,3/13/2019,3,999,1,73.43
32,3706,3/13/2019,3,999,1,73.43
32,4512,3/13/2019,3,999,1,73.43
32,5475,3/13/2019,3,999,1,73.43
32,5492,3/13/2019,3,999,1,73.43
32,6276,3/13/2019,3,999,1,73.43
32,6417,3/13/2019,3,999,1,73.43
32,7850,3/13/2019,3,999,1,73.43
32,7871,3/13/2019,3,999,1,73.43
32,8351,3/13/2019,3,999,1,73.43
32,8384,3/13/2019,3,999,1,73.43
32,9313,3/13/2019,3,999,1,73.43
32,9417,3/13/2019,3,999,1,73.43
32,10030,3/13/2019,3,999,1,73.43
32,12097,3/13/2019,3,999,1,73.43
32,12824,3/13/2019,3,999,1,73.43
32,30147,3/13/2019,3,999,1,73.43
32,177,3/23/2019,3,999,1,74.46
32,432,3/23/2019,3,999,1,74.46
32,444,3/23/2019,3,999,1,74.46
32,2113,3/23/2019,3,999,1,74.46
32,2530,3/23/2019,3,999,1,74.46
32,3454,3/23/2019,3,999,1,74.46
32,3548,3/23/2019,3,999,1,74.46
32,3785,3/23/2019,3,999,1,74.46
32,4661,3/23/2019,3,999,1,74.46
32,5164,3/23/2019,3,999,1,74.46
32,5590,3/23/2019,3,999,1,74.46
32,6955,3/23/2019,3,999,1,74.46
32,7078,3/23/2019,3,999,1,74.46
32,7995,3/23/2019,3,999,1,74.46
32,9306,3/23/2019,3,999,1,74.46
32,10978,3/23/2019,3,999,1,74.46
32,15217,3/23/2019,3,999,1,74.46
32,17081,3/23/2019,3,999,1,74.46
32,26626,3/23/2019,3,999,1,74.46
33,466,1/2/2019,2,999,1,47.39
33,466,1/2/2019,3,999,1,47.39
33,1442,1/2/2019,3,999,1,47.39
33,1562,1/2/2019,3,999,1,47.39
33,4663,1/10/2019,3,999,1,46.93
33,14122,1/10/2019,3,999,1,46.93
33,249,1/20/2019,3,999,1,46.74
33,12788,1/20/2019,3,999,1,46.74
33,12788,1/23/2019,3,999,1,46.88
33,2004,1/30/2019,3,999,1,46.74
33,12788,1/30/2019,3,999,1,46.74
33,466,2/3/2019,2,999,1,47.39
33,3592,2/3/2019,2,999,1,47.39
33,3961,2/3/2019,2,999,1,47.39
33,6417,2/3/2019,2,999,1,47.39
33,8563,2/3/2019,2,999,1,47.39
33,8937,2/3/2019,2,999,1,47.39
33,12788,2/3/2019,2,999,1,47.39
33,4466,2/3/2019,3,999,1,47.39
33,5352,2/3/2019,3,999,1,47.39
33,9575,2/3/2019,3,999,1,47.39
33,1297,2/7/2019,3,999,1,46.74
33,1786,2/7/2019,3,999,1,46.74
33,1846,2/7/2019,3,999,1,46.74
33,2797,2/7/2019,3,999,1,46.74
33,3581,2/7/2019,3,999,1,46.74
33,6683,2/7/2019,3,999,1,46.74
33,8198,2/7/2019,3,999,1,46.74
33,9038,2/7/2019,3,999,1,46.74
33,12783,2/7/2019,3,999,1,46.74
33,31292,2/7/2019,3,999,1,46.74
33,1523,2/12/2019,3,999,1,46.74
33,3103,2/17/2019,3,999,1,46.74
33,11663,2/17/2019,3,999,1,46.74
33,3318,2/19/2019,3,999,1,47.39
33,3966,2/19/2019,3,999,1,47.39
33,2357,2/23/2019,2,999,1,47.39
33,6097,2/23/2019,2,999,1,47.39
33,8295,2/23/2019,2,999,1,47.39
33,11817,2/23/2019,2,999,1,47.39
33,25121,2/23/2019,2,999,1,47.39
33,31957,2/23/2019,2,999,1,47.39
33,1103,2/23/2019,3,999,1,47.39
33,1278,2/23/2019,3,999,1,47.39
33,1406,2/23/2019,3,999,1,47.39
33,1872,2/23/2019,3,999,1,47.39
33,2088,2/23/2019,3,999,1,47.39
33,2357,2/23/2019,3,999,1,47.39
33,2503,2/23/2019,3,999,1,47.39
33,3258,2/23/2019,3,999,1,47.39
33,4635,2/23/2019,3,999,1,47.39
33,4646,2/23/2019,3,999,1,47.39
33,4903,2/23/2019,3,999,1,47.39
33,4955,2/23/2019,3,999,1,47.39
33,6097,2/23/2019,3,999,1,47.39
33,8295,2/23/2019,3,999,1,47.39
33,11788,2/23/2019,3,999,1,47.39
33,11817,2/23/2019,3,999,1,47.39
33,25121,2/23/2019,3,999,1,47.39
33,31957,2/23/2019,3,999,1,47.39
33,2328,2/26/2019,3,999,1,46.93
34,33763,1/2/2019,2,999,1,42.96
34,482,1/2/2019,4,999,1,43.56
34,864,1/2/2019,4,999,1,43.56
34,9363,1/3/2019,4,999,1,46.23
34,1149,1/4/2019,4,999,1,42.96
34,1847,1/7/2019,2,999,1,43.56
34,11603,1/7/2019,2,999,1,43.56
34,3609,1/7/2019,3,999,1,43.56
34,4324,1/7/2019,3,999,1,43.56
34,4643,1/7/2019,3,999,1,43.56
34,15443,1/7/2019,3,999,1,43.56
34,22988,1/7/2019,3,999,1,43.56
34,3043,1/7/2019,4,999,1,43.11
34,4389,1/7/2019,4,999,1,43.11
34,22988,1/7/2019,4,999,1,43.11
34,402,1/8/2019,3,999,1,42.96
34,1847,1/8/2019,3,999,1,42.96
34,3043,1/8/2019,3,999,1,42.96
34,4389,1/8/2019,3,999,1,42.96
34,8182,1/8/2019,3,999,1,42.96
34,11603,1/8/2019,3,999,1,42.96
34,402,1/8/2019,4,999,1,42.96
34,1847,1/8/2019,4,999,1,42.96
34,4643,1/8/2019,4,999,1,42.96
34,8182,1/8/2019,4,999,1,42.96
34,11603,1/8/2019,4,999,1,42.96
34,447,1/10/2019,3,999,1,42.96
34,2342,1/10/2019,4,999,1,43.56
34,5905,1/10/2019,4,999,1,43.56
34,2444,1/13/2019,2,999,1,43.56
34,3047,1/13/2019,2,999,1,43.56
34,4024,1/13/2019,2,999,1,43.56
34,10883,1/13/2019,2,999,1,43.56
34,19522,1/13/2019,2,999,1,43.56
34,385,1/13/2019,4,999,1,43.56
34,2444,1/13/2019,4,999,1,43.56
34,10667,1/13/2019,4,999,1,43.56
34,12289,1/13/2019,4,999,1,43.56
34,19522,1/13/2019,4,999,1,43.56
34,1647,1/17/2019,2,999,1,43.11
34,6829,1/17/2019,2,999,1,43.11
34,7104,1/17/2019,2,999,1,43.11
34,14003,1/17/2019,2,999,1,43.11
34,229,1/17/2019,3,999,1,43.56
34,1647,1/17/2019,3,999,1,43.56
34,4788,1/17/2019,3,999,1,43.56
34,6829,1/17/2019,3,999,1,43.56
34,7104,1/17/2019,3,999,1,43.56
34,9344,1/17/2019,3,999,1,43.56
34,9948,1/17/2019,3,999,1,43.56
34,14003,1/17/2019,3,999,1,43.56
34,229,1/17/2019,4,999,1,43.56
34,1647,1/17/2019,4,999,1,43.56
34,7104,1/17/2019,4,999,1,43.56
34,7845,1/17/2019,4,999,1,43.56
34,463,1/18/2019,3,999,1,43.56
34,5023,1/18/2019,3,999,1,43.56
34,6385,1/18/2019,3,999,1,43.56
34,7363,1/18/2019,3,999,1,43.56
34,6385,1/18/2019,4,999,1,43.56
34,209,1/19/2019,3,999,1,46.23
34,4328,1/19/2019,3,999,1,46.23
34,4788,1/19/2019,3,999,1,46.23
34,5247,1/19/2019,3,999,1,46.23
34,13865,1/19/2019,3,999,1,46.23
34,3084,1/20/2019,2,999,1,43.56
34,2589,1/20/2019,3,999,1,43.56
34,3945,1/20/2019,3,999,1,43.56
34,6024,1/20/2019,3,999,1,43.56
34,7443,1/20/2019,3,999,1,43.56
34,943,1/20/2019,4,999,1,43.11
34,838,1/23/2019,2,999,1,46.23
34,3667,1/23/2019,2,999,1,46.23
34,5009,1/23/2019,2,999,1,46.23
34,5905,1/23/2019,2,999,1,46.23
34,5969,1/23/2019,2,999,1,46.23
34,13845,1/23/2019,2,999,1,46.23
34,27323,1/23/2019,2,999,1,46.23
34,3667,1/23/2019,4,999,1,42.96
34,10007,1/23/2019,4,999,1,42.96
34,27323,1/23/2019,4,999,1,42.96
34,1223,1/24/2019,3,999,1,42.96
34,4748,1/26/2019,3,999,1,46.23
34,4788,1/26/2019,3,999,1,46.23
34,12526,1/26/2019,3,999,1,46.23
34,1545,1/26/2019,4,999,1,45.59
34,1323,1/27/2019,4,999,1,42.96
34,2687,1/28/2019,3,999,1,43.56
34,5489,1/28/2019,3,999,1,43.56
34,5622,1/28/2019,3,999,1,43.56
34,7804,1/28/2019,3,999,1,43.56
34,7804,1/28/2019,4,999,1,43.56
34,3803,1/30/2019,2,999,1,43.13
34,9386,1/30/2019,2,999,1,43.13
34,10667,1/30/2019,2,999,1,43.13
34,443,1/30/2019,3,999,1,43.56
34,3289,1/30/2019,3,999,1,43.56
34,3803,1/30/2019,3,999,1,43.56
34,6225,1/30/2019,3,999,1,43.56
34,10203,1/30/2019,3,999,1,43.56
34,3289,1/30/2019,4,999,1,42.96
34,3803,1/30/2019,4,999,1,42.96
34,4683,2/2/2019,2,999,1,46.23
34,2961,2/2/2019,3,999,1,46.23
34,5221,2/2/2019,3,999,1,46.23
34,1621,2/3/2019,2,999,1,46.23
34,10901,2/3/2019,2,999,1,46.23
34,2601,2/3/2019,3,999,1,46.23
34,8052,2/3/2019,3,999,1,46.23
34,435,2/13/2019,2,999,1,46.23
34,1826,2/16/2019,2,999,1,46.23
34,2426,2/16/2019,2,999,1,46.23
34,2792,2/16/2019,2,999,1,46.23
34,358,2/16/2019,3,999,1,45.59
34,677,2/16/2019,3,999,1,45.59
34,1163,2/16/2019,3,999,1,45.59
34,1495,2/16/2019,3,999,1,45.59
34,1826,2/16/2019,3,999,1,45.59
34,2426,2/16/2019,3,999,1,45.59
34,2792,2/16/2019,3,999,1,45.59
34,9948,2/16/2019,3,999,1,45.59
34,10381,2/25/2019,2,999,1,46.23
34,21781,2/25/2019,2,999,1,46.23
34,18297,2/25/2019,3,999,1,45.73
34,2868,2/26/2019,2,999,1,46.23
34,3461,2/26/2019,2,999,1,46.23
34,4652,2/26/2019,2,999,1,46.23
34,10417,2/26/2019,2,999,1,46.23
34,43443,2/26/2019,2,999,1,46.23
34,3368,2/26/2019,3,999,1,45.59
34,3461,2/26/2019,3,999,1,45.59
34,4652,2/26/2019,3,999,1,45.59
34,5081,2/26/2019,3,999,1,45.59
34,5101,2/26/2019,3,999,1,45.59
34,6012,2/26/2019,3,999,1,45.59
34,10417,2/26/2019,3,999,1,45.59
34,43443,2/26/2019,3,999,1,45.59
34,7678,2/28/2019,4,999,1,46.23
34,585,3/3/2019,2,999,1,44.79
34,647,3/3/2019,2,999,1,44.79
34,1869,3/3/2019,2,999,1,44.79
34,3669,3/3/2019,2,999,1,44.79
34,3997,3/3/2019,2,999,1,44.79
34,4391,3/3/2019,2,999,1,44.79
34,4779,3/3/2019,2,999,1,44.79
34,4897,3/3/2019,2,999,1,44.79
34,5873,3/3/2019,2,999,1,44.79
34,7759,3/3/2019,2,999,1,44.79
34,9175,3/3/2019,2,999,1,44.79
34,9320,3/3/2019,2,999,1,44.79
34,11124,3/3/2019,2,999,1,44.79
34,23684,3/3/2019,2,999,1,44.79
34,4349,3/3/2019,3,999,1,45.42
34,4779,3/3/2019,3,999,1,45.42
34,13429,3/3/2019,3,999,1,45.42
34,171,3/7/2019,3,999,1,44.95
34,207,3/7/2019,3,999,1,44.95
34,260,3/7/2019,3,999,1,44.95
34,293,3/7/2019,3,999,1,44.95
34,585,3/7/2019,3,999,1,44.95
34,1418,3/7/2019,3,999,1,44.95
34,2456,3/7/2019,3,999,1,44.95
34,2615,3/7/2019,3,999,1,44.95
34,2636,3/7/2019,3,999,1,44.95
34,3035,3/7/2019,3,999,1,44.95
34,3337,3/7/2019,3,999,1,44.95
34,3669,3/7/2019,3,999,1,44.95
34,4645,3/7/2019,3,999,1,44.95
34,4897,3/7/2019,3,999,1,44.95
34,6670,3/7/2019,3,999,1,44.95
34,7087,3/7/2019,3,999,1,44.95
34,7658,3/7/2019,3,999,1,44.95
34,7942,3/7/2019,3,999,1,44.95
34,8481,3/7/2019,3,999,1,44.95
34,8571,3/7/2019,3,999,1,44.95
34,10701,3/7/2019,3,999,1,44.95
34,11739,3/7/2019,3,999,1,44.95
34,22985,3/7/2019,3,999,1,44.95
34,25047,3/7/2019,3,999,1,44.95
34,25831,3/7/2019,3,999,1,44.95
34,151,3/12/2019,3,999,1,44.79
34,251,3/12/2019,3,999,1,44.79
34,1222,3/12/2019,3,999,1,44.79
34,1307,3/12/2019,3,999,1,44.79
34,1452,3/12/2019,3,999,1,44.79
34,2282,3/12/2019,3,999,1,44.79
34,2549,3/12/2019,3,999,1,44.79
34,2627,3/12/2019,3,999,1,44.79
34,2919,3/12/2019,3,999,1,44.79
34,2954,3/12/2019,3,999,1,44.79
34,3377,3/12/2019,3,999,1,44.79
34,4127,3/12/2019,3,999,1,44.79
34,4289,3/12/2019,3,999,1,44.79
34,4322,3/12/2019,3,999,1,44.79
34,4775,3/12/2019,3,999,1,44.79
34,4835,3/12/2019,3,999,1,44.79
34,4883,3/12/2019,3,999,1,44.79
34,6751,3/12/2019,3,999,1,44.79
34,6790,3/12/2019,3,999,1,44.79
34,7205,3/12/2019,3,999,1,44.79
34,7251,3/12/2019,3,999,1,44.79
34,8014,3/12/2019,3,999,1,44.79
34,8599,3/12/2019,3,999,1,44.79
34,9276,3/12/2019,3,999,1,44.79
34,10471,3/12/2019,3,999,1,44.79
34,10865,3/12/2019,3,999,1,44.79
34,21098,3/12/2019,3,999,1,44.79
34,24527,3/12/2019,3,999,1,44.79
34,30061,3/12/2019,3,999,1,44.79
34,389,3/16/2019,3,999,1,44.79
34,445,3/16/2019,3,999,1,44.79
34,1025,3/16/2019,3,999,1,44.79
34,1246,3/16/2019,3,999,1,44.79
34,1558,3/16/2019,3,999,1,44.79
34,2167,3/16/2019,3,999,1,44.79
34,4034,3/16/2019,3,999,1,44.79
34,4563,3/16/2019,3,999,1,44.79
34,5816,3/16/2019,3,999,1,44.79
34,6026,3/16/2019,3,999,1,44.79
34,7911,3/16/2019,3,999,1,44.79
34,9867,3/16/2019,3,999,1,44.79
34,10377,3/16/2019,3,999,1,44.79
34,10538,3/16/2019,3,999,1,44.79
34,10640,3/16/2019,3,999,1,44.79
34,11821,3/16/2019,3,999,1,44.79
34,17449,3/16/2019,3,999,1,44.79
34,18125,3/16/2019,3,999,1,44.79
34,34748,3/16/2019,3,999,1,44.79
34,47834,3/16/2019,3,999,1,44.79
34,2401,3/17/2019,3,999,1,45.42
34,4641,3/17/2019,3,999,1,45.42
34,4837,3/17/2019,3,999,1,45.42
34,5715,3/17/2019,3,999,1,45.42
34,329,3/19/2019,2,999,1,45.42
34,1688,3/19/2019,2,999,1,45.42
34,1925,3/19/2019,2,999,1,45.42
34,2849,3/19/2019,2,999,1,45.42
34,3332,3/19/2019,2,999,1,45.42
34,3380,3/19/2019,2,999,1,45.42
34,3637,3/19/2019,2,999,1,45.42
34,3747,3/19/2019,2,999,1,45.42
34,4125,3/19/2019,2,999,1,45.42
34,4415,3/19/2019,2,999,1,45.42
34,10619,3/19/2019,2,999,1,45.42
34,1397,3/19/2019,3,999,1,45.42
34,1749,3/19/2019,3,999,1,45.42
34,1788,3/19/2019,3,999,1,45.42
34,1925,3/19/2019,3,999,1,45.42
34,2071,3/19/2019,3,999,1,45.42
34,2355,3/19/2019,3,999,1,45.42
34,2557,3/19/2019,3,999,1,45.42
34,2595,3/19/2019,3,999,1,45.42
34,2675,3/19/2019,3,999,1,45.42
34,2849,3/19/2019,3,999,1,45.42
